Processo;Memo;Data;Serviço;Mídia;Tipo;Competência;Agência;NF;Subcontratado;NF; Bruto PI ; Bruto PUP ; Comisão/B. Cálculo ; IR ; ISS ; Líquido ;PP;Data Pagtº;RPP;RPNP;local;Data;Relatório;Campanha
56;342;17/05/2018;Veiculação;Internet;Alternativo;abr/18;Binder;2320;Site blogdofernandocorrea.com;227; 2.976,66 ;; 470,00 ; 7,05 ; 23,50 ; 2.946,11 ;989;26/07/2018; Não ; Não ; Coorfin ;22/05/2018;294;Prestação de Contas 01
56;342;17/05/2018;Veiculação;Internet;Alternativo;abr/18;Binder;2321;Site blogdocarlindomedeiros.com.br;42; 2.985,37 ;; 471,37 ; 7,07 ; 23,57 ; 2.954,73 ;989;26/07/2018; Não ; Não ; Coorfin ;22/05/2018;294;Prestação de Contas 01
56;350;18/05/2018;Veiculação;Jornal;Alternativo;abr/18;Binder;2299;de Águas Claras;150; 5.928,00 ;; 936,00 ; 14,04 ; 46,80 ; 5.867,16 ;989;26/07/2018; Não ; Não ; Coorfin ;22/05/2018;294;Prestação de Contas 01
56;350;18/05/2018;Veiculação;Rádio;Normal;abr/18;Binder;2300;Metropoles FM;98/001; 6.144,60 ;; 970,20 ; 14,55 ; 48,51 ; 6.081,54 ;989;26/07/2018; Não ; Não ; Coorfin ;22/05/2018;294;Prestação de Contas 01
56;350;18/05/2018;Veiculação;Rádio;Normal;abr/18;Binder;2301;Supra FM;10/001; 6.520,18 ;; 1.029,50 ; 15,44 ; 51,48 ; 6.453,26 ;989;26/07/2018; Não ; Não ; Coorfin ;22/05/2018;294;Prestação de Contas 01
56;350;18/05/2018;Veiculação;TV;Normal;abr/18;Binder;2312;Canção Nova;678; 8.657,63 ;; 1.366,99 ; 20,50 ; 68,35 ; 8.568,78 ;989;26/07/2018; Não ; Não ; Coorfin ;22/05/2018;294;Prestação de Contas 01
56;350;18/05/2018;Veiculação;TV;Normal;abr/18;Binder;2317;Boa Vontade;1536; 8.862,93 ;; 1.399,41 ; 20,99 ; 69,97 ; 8.771,97 ;989;26/07/2018; Não ; Não ; Coorfin ;22/05/2018;294;Prestação de Contas 01
56;358;21/05/2018;Veiculação;Rádio;Normal;abr/18;Binder;2324;Redentor;219; 2.975,40 ;; 469,80 ; 7,05 ; 23,49 ; 2.944,86 ;990;26/07/2018; Não ; Não ; Coorfin ;23/05/2018;295;Prestação de Contas 01
56;358;21/05/2018;Veiculação;Rádio;Normal;abr/18;Binder;2331;Clube FM;25907; 8.157,38 ;; 1.288,00 ; 19,32 ; 64,40 ; 8.073,66 ;990;26/07/2018; Não ; Não ; Coorfin ;23/05/2018;295;Prestação de Contas 01
56;358;21/05/2018;Veiculação;Jornal;Alternativo;abr/18;Binder;2333;Taguacei;70; 2.964,00 ;; 468,00 ; 7,02 ; 23,40 ; 2.933,58 ;990;26/07/2018; Não ; Não ; Coorfin ;23/05/2018;295;Prestação de Contas 01
56;358;21/05/2018;Veiculação;Jornal;Alternativo;abr/18;Binder;2334;Lago Notícias;116; 7.410,00 ;; 1.170,00 ; 17,55 ; 58,50 ; 7.333,95 ;990;26/07/2018; Não ; Não ; Coorfin ;23/05/2018;295;Prestação de Contas 01
56;358;21/05/2018;Veiculação;Jornal;Alternativo;abr/18;Binder;2335;Fogo Cruzado DF;176; 5.928,00 ;; 936,00 ; 14,04 ; 46,80 ; 5.867,16 ;990;26/07/2018; Não ; Não ; Coorfin ;23/05/2018;295;Prestação de Contas 01
56;358;21/05/2018;Veiculação;Internet;Alternativo;abr/18;Binder;2337;Site fatosverdades.com.br;4; 2.945,00 ;; 465,00 ; 6,98 ; 23,25 ; 2.914,78 ;990;26/07/2018; Não ; Não ; Coorfin ;23/05/2018;295;Prestação de Contas 01
56;358;21/05/2018;Veiculação;Jornal;Alternativo;abr/18;Binder;2338;Daqui DF;84; 7.410,00 ;; 1.170,00 ; 17,55 ; 58,50 ; 7.333,95 ;990;26/07/2018; Não ; Não ; Coorfin ;23/05/2018;295;Prestação de Contas 01
52;347;17/05/2018;Veiculação;Rádio;Normal;mai/18;Desigual;2425;Redentor;220; 2.599,20 ;; 410,40 ; 6,16 ; 20,52 ; 2.572,52 ;991;26/07/2018; Não ; Não ; Coorfin ;23/05/2018;296;Programas de Rádio 04
52;347;17/05/2018;Veiculação;Rádio;Normal;mai/18;Desigual;2426;Canção Nova;679; 3.591,00 ;; 567,00 ; 8,51 ; 28,35 ; 3.554,15 ;991;26/07/2018; Não ; Não ; Coorfin ;23/05/2018;296;Programas de Rádio 04
52;347;17/05/2018;Veiculação;Rádio;Normal;mai/18;Desigual;2427;MR Publicidade / JK AM;1651; 3.109,92 ;; 491,04 ; 7,37 ; 24,55 ; 3.078,00 ;991;26/07/2018; Não ; Não ; Coorfin ;23/05/2018;296;Programas de Rádio 04
52;355;18/05/2018;Veiculação;Rádio;Normal;mai/18;Desigual;2447;Planalto AM;25952; 3.074,58 ;; 485,46 ; 7,28 ; 24,27 ; 3.043,03 ;991;26/07/2018; Não ; Não ; Coorfin ;23/05/2018;296;Programas de Rádio 04
52;355;18/05/2018;Veiculação;Rádio;Normal;mai/18;Desigual;2450;Supra FM;16/001; 2.663,82 ;; 420,60 ; 6,31 ; 21,03 ; 2.636,48 ;991;26/07/2018; Não ; Não ; Coorfin ;23/05/2018;296;Programas de Rádio 04
52;355;18/05/2018;Veiculação;Rádio;Normal;mai/18;Desigual;2451;Clube FM;25951; 11.869,45 ;; 1.874,12 ; 28,11 ; 93,71 ; 11.747,63 ;991;26/07/2018; Não ; Não ; Coorfin ;23/05/2018;296;Programas de Rádio 04
52;355;18/05/2018;Veiculação;Rádio;Normal;mai/18;Desigual;2452;Verde Oliva FM;336; 1.422,72 ;; 224,64 ; 3,37 ; 11,23 ; 1.408,12 ;991;26/07/2018; Não ; Não ; Coorfin ;23/05/2018;296;Programas de Rádio 04
52;355;18/05/2018;Veiculação;Rádio;Normal;mai/18;Desigual;2453;Antena 9 FM;3608; 3.112,20 ;; 491,40 ; 7,37 ; 24,57 ; 3.080,26 ;991;26/07/2018; Não ; Não ; Coorfin ;23/05/2018;296;Programas de Rádio 04
